,Ead_NNP,Ead_reg,ontop_element,ad_place_num
591,-2.005524158477777,-1.9540498179608088,Ru,2
592,-2.0185909271240225,-1.8219143048847424,Ru,1
593,-1.929627895355229,-1.768790030341201,Ru,1
594,-2.068589210510256,-1.9478042808898808,Ru,2
595,-2.004040718078617,-1.8312262437147075,Ru,1
596,-1.9490566253662136,-1.7556883775230951,Ru,1
597,-1.910139560699465,-1.9215771513873787,Ru,2
598,-1.78739023208618,-1.7076997426096263,Ru,1
599,-1.85410022735596,-1.9000654281621496,Ru,3
600,-2.2351746559143075,-2.209017010309653,Ru,3
601,-1.91225051879883,-1.7323522864751888,Ru,1
602,-2.4990735054016184,-2.3254425256191977,Ru,2
603,-1.8648037910461417,-1.8244160564520269,Ru,2
604,-1.84564399719238,-1.8148693174553303,Ru,2
605,-1.6642041206359846,-1.6105072099950468,Ru,1
606,-1.722678661346432,-1.6407311000762268,Ru,1
607,-1.6627244949340811,-1.6177776645301691,Ru,1
608,-2.390868186950682,-2.3147480657238244,Ru,3
609,-1.8770818710327195,-1.7211349295557876,Ru,1
610,-1.819899559020997,-1.8495840832118149,Ir,2
611,-1.557879924774168,-1.6446900978843937,Ir,1
612,-1.952723503112792,-1.9874699484482385,Ir,2
613,-2.042919635772705,-2.1295730256996754,Ir,3
614,-2.155356884002685,-2.4171338942857554,Ir,3
615,-1.8491749763488723,-1.8721601797752756,Ir,1
616,-2.040150165557862,-2.086349322663714,Ir,2
617,-1.6827135086059544,-1.7673559476225233,Ir,1
618,-1.588160514831542,-1.7124078011698844,Ir,1
619,-1.815354347229004,-1.9693380834713405,Ir,2
620,-1.493949413299558,-1.5877134786279363,Ir,1
621,-1.8583192825317367,-1.8810262938714086,Ir,2
622,-1.857758998870848,-1.7738130664723704,Ir,1
623,-1.9554553031921351,-2.100842110959363,Ir,2
624,-1.7890119552612287,-1.8645714918693117,Ir,1
625,-1.9072275161743184,-1.9859702077553603,Ir,2
626,-1.7903332710266104,-1.9480053013489562,Ir,2
627,-1.7490692138671848,-1.7983000091186394,Ir,1
628,-2.193224906921386,-2.3066347644353016,Ir,3
629,-2.1301727294921875,-2.2406746984285038,Ir,3
630,-2.198225021362302,-2.381157761664829,Ir,3
631,-1.4930520057678205,-1.6605226545323475,Ir,1
632,-1.7575306892395035,-1.7626220602354734,Ir,1
633,-1.8096804618835407,-1.7800684554956854,Ir,1
634,-1.682992935180664,-1.7545416926356876,Ir,1
635,-1.663043498992919,-1.6924477228816877,Ir,1
636,-1.0259032249450677,-1.2025294306937633,Pd,1
637,-1.3769087791442862,-1.4783613770700486,Pd,3
638,-1.1888666152954102,-1.3147461873830826,Pd,2
639,-0.8609666824340803,-1.167334792864747,Pd,1
640,-1.1238293647766089,-1.3057425397582396,Pd,2
641,-0.9564719200134268,-1.2042544316857013,Pd,1
642,-0.9988579750061026,-1.2016042628577428,Pd,1
643,-1.1654105186462385,-1.358854429764131,Pd,2
644,-0.9037261009216292,-1.1838354333283576,Pd,1
645,-0.9945130348205548,-1.228774512707244,Pd,1
646,-0.943960189819336,-1.1935244637564983,Pd,1
647,-1.245097160339352,-1.344505258032913,Pd,2
648,-1.4304132461547816,-1.5447326867464763,Pd,3
649,-0.9467616081237792,-1.1884444512750774,Pd,1
650,-1.11720561981201,-1.3365907028125406,Pd,2
651,-1.189229488372801,-1.427065190785117,Pd,2
652,-1.330653190612792,-1.4422349748429013,Pd,2
653,-1.3162436485290527,-1.489865451562938,Pd,3
654,-0.9307613372802734,-1.1998753039285384,Pd,1
655,-0.8611383438110325,-1.1678321736478912,Pd,1
656,-1.1464710235595694,-1.3334075317660403,Pd,2
657,-0.9188098907470704,-1.225243702837512,Pd,1
658,-1.237116336822507,-1.408542374206483,Pd,2
659,-1.1217608451843215,-1.3354946840178539,Pd,2
660,-1.3656239509582484,-1.4707416881760227,Pd,3
661,-1.1474413871765128,-1.360213981215138,Pd,2
662,-1.2067966461181614,-0.9762640787659954,Pt,1
663,-1.2423539161682138,-0.923663534226782,Pt,1
664,-1.3925108909606907,-1.2693880983867398,Pt,2
665,-1.3211750984191877,-1.13717299033395,Pt,1
666,-1.6302738189697266,-1.5169002534384104,Pt,3
667,-1.4492702484130842,-1.397902936513964,Pt,2
668,-1.24995803833008,-1.033918532185188,Pt,1
669,-1.0456633567810003,-0.8700861701792464,Pt,1
670,-1.4222817420959428,-1.200428522501195,Pt,1
671,-1.3317203521728516,-1.2017498164387768,Pt,1
672,-1.1120634078979492,-0.9774845640677846,Pt,1
673,-1.6825323104858372,-1.4945541594765,Pt,3
674,-1.541123867034912,-1.382857112851006,Pt,2
675,-1.4934930801391602,-1.168114233435316,Pt,1
676,-1.5467596054077166,-1.453268979992302,Pt,3
677,-1.313844680786131,-1.0331966992262236,Pt,1
678,-1.3478732109069824,-1.1059967067769392,Pt,2
679,-1.6809811592102024,-1.502870602387587,Pt,3
680,-1.2039923667907662,-0.9603681202439732,Pt,1
681,-1.388908863067626,-1.1732554738607417,Pt,2
682,-1.245528221130369,-1.120361667835585,Pt,1
683,-1.7157177925109837,-1.6801407016363292,Pt,3
684,-1.3790364265441912,-1.2794738137185306,Pt,2
685,-1.5739469528198216,-1.2694743517649583,Pt,1
686,-1.4769816398620603,-1.4503911432357675,Rh,2
687,-1.3938617706298828,-1.3931876851557148,Rh,1
688,-1.4081053733825677,-1.3838143741034934,Rh,1
689,-1.3679394721984863,-1.3773120745229321,Rh,1
690,-1.5810031890869087,-1.483653876875538,Rh,2
691,-1.8065357208251944,-1.6485817642900822,Rh,3
692,-1.3943924903869591,-1.392532745519375,Rh,1
693,-1.730026721954344,-1.576427600700925,Rh,2
694,-1.6810293197631845,-1.5983221381296957,Rh,3
695,-1.6209006309509304,-1.500460700236844,Rh,2
696,-1.6324734687805185,-1.5417830810932491,Rh,3
697,-1.607998371124265,-1.4281730256784813,Rh,1
698,-1.4947443008422845,-1.419944544905512,Rh,1
699,-1.2716631889343215,-1.3569919152633148,Rh,1
700,-1.4963259696960405,-1.423225550692056,Rh,1
701,-1.5620169639587376,-1.4650296223050758,Rh,1
702,-1.4300503730773926,-1.3861591210776387,Rh,1
703,-1.54050588607788,-1.4490232339985198,Rh,1
704,-1.500959396362305,-1.4088158274251037,Rh,1
705,-1.6341047286987278,-1.5213443388625578,Rh,3
706,-1.4939427375793422,-1.435749300110543,Rh,1
707,-1.5206770896911586,-1.433634780713217,Rh,1
708,-1.402008056640624,-1.3993636713123276,Rh,1
709,-1.6281027793884268,-1.5511776277484466,Rh,2
710,-2.075398921966551,-1.9444517471284986,Ru,2
711,-1.905032157897948,-1.9221636605904688,Ru,3
712,-1.5907192230224556,-1.591239842338426,Ru,1
713,-2.044885635375977,-1.9487201489042532,Ru,2
714,-2.0346045494079625,-1.7983429224563667,Ru,1
715,-1.8830480575561503,-1.717889971603013,Ru,1
716,-1.9590015411376955,-1.9726545382849605,Ru,3
717,-1.7922091484069824,-1.7045834826561896,Ru,1
718,-1.7516002655029252,-1.6884819875405368,Ru,1
719,-2.0551509857177725,-1.9158535289130025,Ru,2
720,-1.849108219146728,-1.7140496625998654,Ru,1
721,-2.081192493438719,-1.9741537226131265,Ru,2
722,-2.091365814208986,-2.0099398714557726,Ru,2
723,-1.94385719299316,-1.9503630132507648,Ru,2
724,-1.8245396614074745,-1.6854099368235138,Ru,1
725,-2.12581729888916,-2.0605115538101537,Ru,3
726,-1.9884190559387216,-1.780302115503361,Ru,1
727,-1.735722064971923,-1.6696488528282476,Ru,1
728,-1.705162048339841,-1.6521036805368143,Ru,1
729,-2.0277132987976083,-2.1263086515785874,Ru,3
730,-2.209421157836914,-2.1315641473607148,Ru,3
731,-2.264112949371333,-2.2887044045524405,Ru,3
732,-1.9209098815917924,-1.909958056237845,Ir,1
733,-1.920902252197263,-2.0317311191635086,Ir,2
734,-1.700612068176266,-1.8255153035587366,Ir,1
735,-1.7901148796081516,-1.7622009565742576,Ir,1
736,-2.200373172760008,-2.3552592983664393,Ir,3
737,-2.2687554359436017,-2.2987046649716065,Ir,2
738,-1.6763629913330034,-1.7608235476712297,Ir,1
739,-1.494938373565673,-1.6143747512120763,Ir,1
740,-1.8233304023742667,-1.770334844332103,Ir,1
741,-1.6261281967163077,-1.6828340909735355,Ir,1
742,-2.144359588623046,-2.2213550976362066,Ir,3
743,-1.7637686729431143,-1.7484686250299382,Ir,1
744,-1.8626341819763184,-1.9250780890232806,Ir,2
745,-2.017905235290522,-2.1799054996198794,Ir,3
746,-1.844765186309816,-1.9324147616794805,Ir,2
747,-1.8512587547302264,-1.8584737226521502,Ir,1
748,-1.7981109619140598,-1.894512197435212,Ir,2
749,-1.531976222991947,-1.6586306287249006,Ir,1
750,-1.911102771759032,-2.0791864434878073,Ir,3
751,-1.884260654449464,-1.8695976816580713,Ir,1
752,-1.8513255119323668,-1.901864161565143,Ir,1
753,-2.293861865997308,-2.492108578123962,Ir,3
754,-1.9288330078125,-2.0287448707838656,Ir,2
755,-2.046904563903809,-2.0286204805263974,Ir,1
756,-1.2501235008239684,-1.4239506239845678,Pd,2
757,-1.2253184318542454,-1.3755852902454035,Pd,2
758,-1.3797893524169886,-1.4652563169529014,Pd,3
759,-0.8550372123718253,-1.1735200593278097,Pd,1
760,-0.9097771644592224,-1.2176378667239185,Pd,1
761,-0.9254322052001918,-1.2110347080511457,Pd,1
762,-0.9621677398681588,-1.2260240761352028,Pd,1
763,-0.8677868843078542,-1.2039038244095197,Pd,1
764,-1.181132793426512,-1.315721489091144,Pd,2
765,-1.2536344528198209,-1.468753154527763,Pd,3
766,-1.1550164222717267,-1.3605438093206716,Pd,2
767,-1.360975742340086,-1.5087494299171307,Pd,3
768,-1.1068382263183532,-1.324213573324305,Pd,2
769,-1.2307839393615705,-1.398749777753205,Pd,2
770,-1.3122296333312988,-1.4875741357137995,Pd,3
771,-1.2283444404602042,-1.412691941602195,Pd,2
772,-1.3753499984741175,-1.5138924395667086,Pd,3
773,-1.1727752685546848,-1.3496429904328022,Pd,2
774,-0.8772425651550275,-1.2055123960802048,Pd,1
775,-1.2548956871032706,-1.389037659357677,Pd,2
776,-1.524812221527097,-1.598558654600847,Pd,3
777,-1.332487106323243,-1.4704105407580674,Pd,3
778,-1.522275924682612,-1.3143056232611565,Pt,2
779,-1.2522830963134712,-1.0234058626312168,Pt,1
780,-1.582791328430169,-1.4561002471323183,Pt,2
781,-1.3673200607299778,-1.1508991373101676,Pt,2
782,-1.7487792968749982,-1.6159999941751189,Pt,3
783,-1.140766620635982,-0.9607379316030843,Pt,1
784,-1.0368075370788512,-0.9107934520293814,Pt,1
785,-1.358465194702144,-1.2000058809479253,Pt,2
786,-1.5693097114562962,-1.4365832639759684,Pt,3
787,-1.6332688331603986,-1.391875981710959,Pt,2
788,-1.4870948791503906,-1.3188247611961825,Pt,2
789,-1.3187747001647931,-1.1189244709210233,Pt,1
790,-1.6640453338623002,-1.4751665563874774,Pt,3
791,-1.165621757507318,-1.012827424876354,Pt,1
792,-1.2582011222839349,-1.048227967631607,Pt,1
793,-1.4768776893615714,-1.3554829860225803,Pt,2
794,-1.2356505393981942,-1.0034856449316962,Pt,1
795,-1.081565380096431,-0.9213578736102827,Pt,1
796,-1.18652009963989,-1.0470004742428376,Pt,1
797,-1.1562905311584455,-0.9978883397689413,Pt,1
798,-1.1309270858764648,-1.022434433959033,Pt,1
799,-1.3419961929321227,-1.2654996882799354,Pt,2
800,-1.0939331054687509,-1.0264818737319275,Pt,1
801,-1.4891395568847638,-1.3186856776238056,Pt,2
802,-1.41621923446655,-1.384109359756715,Rh,1
803,-1.6250801086425737,-1.521270329632384,Rh,2
804,-1.8670954704284608,-1.682332916798301,Rh,3
805,-1.5735511779785147,-1.4361841043378145,Rh,1
806,-1.534751892089842,-1.4918075074043542,Rh,2
807,-1.6519031524658132,-1.5532307531252876,Rh,3
808,-1.4942784309387154,-1.4441735268871825,Rh,1
809,-1.7309432029724086,-1.649552294422135,Rh,3
810,-1.5714430809020952,-1.5327957954575029,Rh,2
811,-1.5559649467468226,-1.4838279667692427,Rh,2
812,-1.4192366600036568,-1.3833373089237646,Rh,1
813,-1.43540239334106,-1.385031741838456,Rh,1
814,-1.283756256103513,-1.3497932561079358,Rh,1
815,-1.597518920898434,-1.475898886972886,Rh,2
816,-1.5682516098022434,-1.4396637996769561,Rh,1
817,-1.5532555580139116,-1.4268051164412332,Rh,1
818,-1.27016019821167,-1.3500091864471078,Rh,1
819,-1.6231694221496582,-1.4573192061433238,Rh,1
820,-1.7563333511352512,-1.6004078527982326,Rh,3
821,-1.3593139648437482,-1.385099863970775,Rh,1
822,-1.4294142723083452,-1.3992526574670667,Rh,1
823,-1.5438313484191903,-1.4769539390098534,Rh,2
824,-1.4762434959411603,-1.41917985294488,Rh,1
825,-1.5753545761108398,-1.4229473853184194,Rh,1
826,-1.5525541305541974,-1.530075325488128,Rh,3
827,-1.6015982627868617,-1.6103102332861363,Ru,1
828,-1.9118790626525843,-1.7692724022318496,Ru,1
829,-1.993932723999024,-1.8050976025666614,Ru,1
830,-1.9970650672912609,-1.9388919444357222,Ru,2
831,-1.870174884796138,-1.7711542420618647,Ru,1
832,-2.02686023712158,-1.8227282460484946,Ru,1
833,-2.268951416015625,-2.092968010330232,Ru,2
834,-1.9048643112182584,-1.7361817887761017,Ru,1
835,-1.851397514343259,-1.7030170020459265,Ru,1
836,-1.9842076301574672,-1.8110113247576172,Ru,1
837,-1.994833946228024,-1.9280299806557144,Ru,2
838,-2.0930738449096635,-2.0465699255001852,Ru,3
839,-1.800401687622066,-1.6819969837723665,Ru,1
840,-1.9827184677124023,-1.9749546466128236,Ru,2
841,-1.9786052703857369,-1.7899313784080297,Ru,1
842,-2.036924362182617,-1.8652757063868974,Ru,1
843,-2.286047935485837,-2.2030239571000205,Ru,3
844,-1.990476608276364,-1.9499268154514817,Ru,2
845,-1.81614255905151,-1.6894270827723168,Ru,1
846,-1.894260883331296,-1.751537130223837,Ru,1
847,-1.7003111839294451,-1.649758134938192,Ru,1
848,-1.7071948051452577,-1.6425461348378834,Ru,1
849,-1.915956974029536,-1.706986991475888,Ru,1
850,-1.856541156768796,-1.7194476103659933,Ru,1
851,-2.0265574455261213,-2.034563924924535,Ru,3
852,-1.9757118225097663,-1.9855366185622105,Ru,2
853,-2.022034645080568,-2.087061901952214,Ru,3
854,-1.6951222419738723,-1.6934881312290215,Ir,1
855,-1.844310760498044,-1.9764512653576214,Ir,2
856,-1.6100811958312944,-1.687273323424455,Ir,1
857,-2.153954982757565,-2.2524467806671904,Ir,3
858,-2.0227799415588343,-2.054633629877772,Ir,2
859,-1.931874275207515,-2.1518709350679472,Ir,2
860,-2.0790300369262704,-2.2086064195463337,Ir,3
861,-1.8078999519348136,-1.7663008359350632,Ir,1
862,-1.7356562614440882,-1.7787810310342302,Ir,1
863,-1.729518890380855,-1.773162590705185,Ir,1
864,-1.6446843147277797,-1.712260767768622,Ir,1
865,-1.892808914184564,-1.9736967416183684,Ir,2
866,-1.859337329864496,-2.015387474412766,Ir,2
867,-1.560266971588133,-1.6893388486453917,Ir,1
868,-1.6212816238403285,-1.7131959002006518,Ir,1
869,-1.6633095741271893,-1.6918319469971999,Ir,1
870,-1.704718112945551,-1.6788377231272187,Ir,1
871,-2.0177249908447195,-2.01034658128388,Ir,2
872,-2.187617301940916,-2.2575017890025975,Ir,3
873,-1.90945863723754,-1.9128454981718395,Ir,2
874,-2.035252094268799,-2.191565542406804,Ir,3
875,-1.2021174430847106,-1.3448624618712053,Pd,2
876,-1.0301322937011648,-1.2036851483755513,Pd,1
877,-1.3822364807128915,-1.4525985037468572,Pd,3
878,-1.2132701873779237,-1.3763003575781994,Pd,2
879,-0.9815354347228952,-1.224651001731869,Pd,1
880,-0.9539947509765616,-1.2137976780911965,Pd,1
881,-1.2643389701843226,-1.3977757953575658,Pd,2
882,-0.9943666458129812,-1.23525266652802,Pd,1
883,-1.381446838378901,-1.5108900143220405,Pd,3
884,-1.181324958801266,-1.378145086172446,Pd,2
885,-1.1296534538269,-1.3562616510265353,Pd,2
886,-1.030283451080317,-1.2278542922928066,Pd,1
887,-1.2930636405944824,-1.444466921633044,Pd,2
888,-1.2380285263061444,-1.4323892760646324,Pd,2
889,-1.31231355667114,-1.431861880923885,Pd,3
890,-1.196341514587397,-1.3684177956840635,Pd,2
891,-0.9515933990478436,-1.1989686064664278,Pd,1
892,-1.1119270324707005,-1.2360891106036518,Pd,1
893,-1.2471957206725983,-1.3678983164178489,Pd,2
894,-1.462043762207025,-1.5313268233970825,Pd,3
895,-0.8807601928710884,-1.1869424140824796,Pd,1
896,-0.8856506347656232,-1.2023453866108758,Pd,1
897,-0.8029251098632777,-1.1618497514697315,Pd,1
898,-1.208996295928948,-1.3361408172765934,Pd,2
899,-1.2812099456787047,-1.4270681592380667,Pd,3
900,-1.189335823059075,-1.3871886429980584,Pd,3
901,-1.4664411544799787,-1.1814026445170758,Pt,2
902,-1.5501918792724556,-1.4390926981985077,Pt,3
903,-1.3583378791809049,-1.2005487381470867,Pt,2
904,-1.4086017608642578,-1.1899287909539564,Pt,2
905,-1.0543427467346174,-0.9540387395335894,Pt,1
906,-1.0211300849914533,-0.9375794386350799,Pt,1
907,-1.4285936355590776,-1.247508311750822,Pt,2
908,-1.0817809104919398,-1.0331007423429557,Pt,1
909,-1.296119213104241,-1.089030667281396,Pt,1
