,Ead_NNP,Ead_reg,ontop_element,struct_no,site_info
1288,-1.733718395,-1.679463174,Rh,18,edge
1289,-1.486999512,-1.49458296,Rh,18,facet
1290,-1.382763386,-1.43458377,Rh,18,facet
1291,-1.483603001,-1.482347021,Rh,18,facet
1292,-1.740823269,-1.775303997,Rh,18,corner
1293,-1.539288044,-1.52076752,Rh,18,facet
1294,-1.890144825,-1.780416822,Rh,18,edge
1295,-1.538937092,-1.522931614,Rh,18,facet
1296,-1.389588356,-1.438929364,Rh,18,facet
1297,-1.447816372,-1.453275156,Rh,18,facet
1298,-1.576947212,-1.578222788,Rh,18,edge
1299,-1.583372593,-1.661356291,Rh,18,corner
1300,-1.562246799,-1.582907014,Rh,18,edge
1301,-1.757874966,-1.68363334,Rh,18,edge
1302,-1.752984047,-1.75039359,Rh,18,corner
1303,-1.541809082,-1.525328347,Rh,18,facet
1304,-1.609363556,-1.576648804,Rh,18,edge
1305,-1.681083202,-1.686457262,Rh,18,corner
1306,-1.374445438,-1.393122423,Rh,18,facet
1307,-1.379284382,-1.410933438,Rh,18,facet
1308,-1.410742283,-1.480237552,Rh,18,facet
1309,-1.404676914,-1.443471869,Rh,18,facet
1310,-1.410856247,-1.441897051,Rh,18,facet
1311,-1.635923862,-1.721720183,Rh,18,corner
1312,-1.377493382,-1.413743599,Rh,18,facet
1313,-1.358062267,-1.311237364,Rh,18,facet
1314,-1.284241199,-1.31378941,Rh,18,facet
1315,-1.410900116,-1.375932738,Rh,18,facet
1316,-1.779182434,-1.73503969,Rh,18,edge
1317,-1.605960846,-1.589293499,Rh,18,edge
1318,-2.119945049,-2.043858019,Ru,18,edge
1319,-2.06412077,-1.950284105,Ru,18,facet
1320,-1.849764824,-1.929352674,Ru,18,facet
1321,-2.507008553,-2.364273499,Ru,18,edge
1322,-1.828032017,-1.920720247,Ru,18,facet
1323,-2.01299715,-2.079250889,Ru,18,corner
1324,-2.046084881,-2.000588643,Ru,18,edge
1325,-1.87271595,-1.880910357,Ru,18,facet
1326,-1.926898479,-1.840789819,Ru,18,facet
1327,-2.080613136,-1.953663533,Ru,18,facet
1328,-2.013309956,-1.931258123,Ru,18,facet
1329,-1.719158173,-1.736511624,Ru,18,facet
1330,-2.343216896,-2.159338829,Ru,18,edge
1331,-2.073086739,-2.079363025,Ru,18,corner
1332,-1.749726772,-1.799689879,Ru,18,facet
1333,-1.737138748,-1.734779142,Ru,18,facet
1334,-2.019445419,-2.064662509,Ru,18,edge
1335,-2.140057564,-2.053622776,Ru,18,edge
1336,-1.855335712,-1.908772547,Ru,18,facet
1337,-2.165869713,-2.204835414,Ru,18,corner
1338,-1.87514925,-1.961464658,Ru,18,edge
1339,-1.960108757,-2.084254799,Ru,18,corner
1340,-2.035189152,-1.976644849,Ru,18,edge
1341,-1.756507397,-1.864958455,Ru,18,facet
1342,-2.043010712,-1.947059129,Ir,19,edge
1343,-1.611084938,-1.560960366,Ir,19,facet
1344,-1.678719521,-1.606897014,Ir,19,facet
1345,-2.06328249,-2.083249524,Ir,19,corner
1346,-1.664319038,-1.741719012,Ir,19,facet
1347,-1.971234322,-1.925432947,Ir,19,edge
1348,-1.890190601,-1.90759832,Ir,19,edge
1349,-1.729598045,-1.719888292,Ir,19,facet
1350,-2.325516224,-2.168688776,Ir,19,edge
1351,-1.878257275,-1.896049163,Ir,19,edge
1352,-1.908579826,-1.886025612,Ir,19,facet
1353,-2.142452717,-2.143767601,Ir,19,corner
1354,-2.021443844,-1.970957608,Ir,19,edge
1355,-2.196587086,-2.053057058,Ir,19,edge
1356,-1.901246071,-1.919161905,Ir,19,edge
1357,-1.89513588,-2.010010274,Ir,19,edge
1358,-1.967271805,-1.928657888,Ir,19,edge
1359,-1.658874512,-1.709387372,Ir,19,facet
1360,-1.905614376,-1.929193251,Ir,19,edge
1361,-2.00316143,-2.104100921,Ir,19,corner
1362,-1.902740479,-1.964819199,Ir,19,edge
1363,-0.859926224,-0.921920475,Pd,19,facet
1364,-1.221241474,-1.234658925,Pd,19,corner
1365,-1.151592255,-1.122370619,Pd,19,facet
1366,-1.226501465,-1.195675666,Pd,19,edge
1367,-1.262003422,-1.199938743,Pd,19,edge
1368,-0.81786871,-0.859077503,Pd,19,facet
1369,-0.991590023,-1.037624659,Pd,19,facet
1370,-0.868102551,-0.845796137,Pd,19,facet
1371,-1.12926054,-1.071801353,Pd,19,facet
1372,-0.964524269,-0.948310978,Pd,19,facet
1373,-1.036603451,-0.974262475,Pd,19,facet
1374,-1.394951344,-1.394748984,Pd,19,corner
1375,-0.86612606,-0.879987687,Pd,19,facet
1376,-1.365271568,-1.400993043,Pd,19,corner
1377,-1.073678493,-1.031445891,Pd,19,facet
1378,-1.170631886,-1.179889712,Pd,19,edge
1379,-0.915849209,-0.951056799,Pd,19,facet
1380,-1.297533035,-1.351223969,Pd,19,corner
1381,-1.142551422,-1.159947608,Pd,19,edge
1382,-0.927960873,-0.920050627,Pd,19,facet
1383,-0.831493855,-0.882923232,Pd,19,facet
1384,-0.979362965,-1.073395901,Pd,19,facet
1385,-1.394749641,-1.422923606,Pd,19,corner
1386,-1.626770496,-1.537127723,Pt,19,edge
1387,-1.769545078,-1.739431943,Pt,19,corner
1388,-1.201779366,-1.251461516,Pt,19,facet
1389,-1.537615299,-1.510687935,Pt,19,edge
1390,-1.111607552,-1.072093992,Pt,19,facet
1391,-1.641198158,-1.677489165,Pt,19,corner
1392,-1.670512199,-1.651126065,Pt,19,edge
1393,-1.094078541,-1.131169612,Pt,19,facet
1394,-1.064592838,-1.148371941,Pt,19,facet
1395,-1.213497639,-1.172022018,Pt,19,facet
1396,-1.522211075,-1.489822012,Pt,19,edge
1397,-1.455239296,-1.437417551,Pt,19,edge
1398,-1.600279331,-1.638017803,Pt,19,corner
1399,-1.190299034,-1.16885579,Pt,19,facet
1400,-1.177847862,-1.209843089,Pt,19,facet
1401,-1.596282959,-1.673902266,Pt,19,corner
1402,-1.260033131,-1.262315046,Pt,19,facet
1403,-1.206914902,-1.224629899,Pt,19,facet
1404,-1.157840729,-1.178390524,Pt,19,facet
1405,-1.218224049,-1.245236404,Pt,19,facet
1406,-1.135696411,-1.155280506,Pt,19,facet
1407,-1.150885582,-1.151210412,Pt,19,facet
1408,-1.604480743,-1.638964597,Pt,19,corner
1409,-1.627686977,-1.628763786,Pt,19,edge
1410,-1.464766979,-1.524538441,Pt,19,edge
1411,-1.505719185,-1.557625548,Pt,19,corner
1412,-1.629322529,-1.624601672,Rh,19,edge
1413,-1.365512848,-1.385801105,Rh,19,facet
1414,-1.567138672,-1.530482772,Rh,19,facet
1415,-1.356849194,-1.424749413,Rh,19,facet
1416,-1.734113216,-1.677600002,Rh,19,edge
1417,-1.480473518,-1.536446414,Rh,19,edge
1418,-1.776913166,-1.782024159,Rh,19,corner
1419,-1.414599419,-1.453370985,Rh,19,facet
1420,-1.556854725,-1.64269759,Rh,19,corner
1421,-1.678173542,-1.613242973,Rh,19,edge
1422,-1.557230949,-1.597344406,Rh,19,edge
1423,-1.590536118,-1.533734778,Rh,19,facet
1424,-1.416257381,-1.394877119,Rh,19,facet
1425,-1.570795536,-1.604017446,Rh,19,corner
1426,-1.395021439,-1.440264529,Rh,19,facet
1427,-1.369885921,-1.385409282,Rh,19,facet
1428,-1.296043873,-1.320547465,Rh,19,facet
1429,-1.403140545,-1.500909275,Rh,19,facet
1430,-1.648068905,-1.662533,Rh,19,edge
1431,-1.366421223,-1.351077706,Rh,19,facet
1432,-1.500108719,-1.514935721,Rh,19,facet
1433,-1.722927094,-1.768091717,Rh,19,corner
1434,-1.812254906,-1.952035678,Ru,19,edge
1435,-1.769953251,-1.731472593,Ru,19,facet
1436,-1.860549927,-2.012615249,Ru,19,corner
1437,-1.753291607,-1.951811331,Ru,19,edge
1438,-1.815167427,-1.879770654,Ru,19,facet
1439,-1.821488857,-1.806643873,Ru,19,facet
1440,-2.296811581,-2.004225362,Ru,19,facet
1441,-1.748970509,-1.755107574,Ru,19,facet
1442,-1.748531342,-1.965015709,Ru,19,corner
1443,-1.867322922,-1.919130926,Ru,19,facet
1444,-1.996240616,-1.990314397,Ru,19,edge
1445,-1.781152248,-1.749112076,Ru,19,facet
1446,-1.899693966,-2.057627525,Ru,19,corner
1447,-2.067445278,-2.033737875,Ru,19,edge
1448,-1.631822586,-1.667637621,Ru,19,facet
1449,-1.951489925,-1.905521673,Ru,19,facet
1450,-2.006167889,-2.06229012,Ru,19,corner
1451,-1.753125668,-1.818731738,Ru,19,facet
1452,-2.088615417,-2.09391901,Ru,19,edge
1453,-1.804461956,-1.872647392,Ru,19,facet
1454,-2.029386044,-2.006481974,Ru,19,edge
1455,-1.649374008,-1.677329657,Ru,19,facet
1456,-1.802929878,-1.79931318,Ru,19,facet
1457,-1.89653635,-1.918274775,Ru,19,facet
1458,-2.087905884,-2.121038983,Ru,19,corner
1459,-2.000308037,-1.930368558,Ru,19,facet
1460,-1.879826546,-2.038711352,Ru,19,corner
1461,-1.765058041,-1.872655993,Ru,19,facet
1462,-1.633683205,-1.670517554,Ru,19,facet
1463,-2.346968651,-2.181544329,Ru,19,edge
1464,-1.917542934,-1.916211013,Ir,20,facet
1465,-1.824134827,-1.779092669,Ir,20,facet
1466,-1.635818481,-1.576434758,Ir,20,facet
1467,-1.703876972,-1.692501394,Ir,20,facet
1468,-2.014373302,-2.025462136,Ir,20,corner
1469,-1.924194336,-1.816204782,Ir,20,facet
1470,-1.970259666,-2.032027996,Ir,20,corner
1471,-1.472911835,-1.494599602,Ir,20,facet
1472,-1.659174919,-1.652476309,Ir,20,facet
1473,-1.728386402,-1.725764298,Ir,20,facet
1474,-1.517490864,-1.534338722,Ir,20,facet
1475,-1.874757767,-1.878601023,Ir,20,edge
1476,-1.939028263,-1.896150916,Ir,20,edge
1477,-2.096419334,-1.945328075,Ir,20,facet
1478,-2.158041,-2.123592867,Ir,20,corner
1479,-1.675326347,-1.668274257,Ir,20,facet
1480,-1.996831894,-2.069144346,Ir,20,corner
1481,-2.067726612,-2.076428496,Ir,20,corner
1482,-1.828117847,-1.834916892,Ir,20,facet
1483,-1.593511581,-1.665493813,Ir,20,facet
1484,-1.636067867,-1.697352295,Ir,20,facet
1485,-1.751636505,-1.763568285,Ir,20,facet
1486,-2.177450657,-2.216246074,Ir,20,corner
1487,-2.141541004,-2.043393337,Ir,20,edge
1488,-1.160263062,-1.184039438,Pd,20,edge
1489,-1.118790627,-1.153683155,Pd,20,edge
1490,-0.97680521,-0.952020747,Pd,20,facet
1491,-1.398468018,-1.285904793,Pd,20,edge
1492,-1.562461853,-1.441661505,Pd,20,corner
1493,-1.033535004,-1.026037592,Pd,20,facet
1494,-1.526117802,-1.441661505,Pd,20,corner
1495,-1.321202755,-1.235984491,Pd,20,edge
1496,-1.128112316,-1.172048198,Pd,20,edge
1497,-0.82811451,-0.859704849,Pd,20,facet
1498,-0.934056282,-0.927350895,Pd,20,facet
1499,-0.950808048,-0.92449052,Pd,20,facet
1500,-1.416173935,-1.411860411,Pd,20,corner
1501,-1.120105267,-1.186871654,Pd,20,edge
1502,-0.946623802,-0.97694375,Pd,20,facet
1503,-0.906812191,-0.968107182,Pd,20,facet
1504,-1.08891058,-1.13430534,Pd,20,edge
1505,-0.976263046,-0.997465018,Pd,20,facet
1506,-1.079898834,-1.09269184,Pd,20,facet
1507,-1.061225414,-1.056954046,Pd,20,facet
1508,-1.013390541,-1.052802086,Pd,20,facet
1509,-0.97082901,-0.974476712,Pd,20,facet
1510,-1.515961647,-1.441661505,Pd,20,corner
1511,-1.361225128,-1.376476924,Pd,20,corner
1512,-1.139260292,-1.155141623,Pt,20,facet
1513,-1.963528633,-1.779872866,Pt,20,corner
1514,-1.048635006,-1.099754286,Pt,20,facet
1515,-1.364484787,-1.375181837,Pt,20,edge
1516,-1.160251617,-1.107428646,Pt,20,facet
1517,-1.291484356,-1.308385239,Pt,20,facet
1518,-1.337866783,-1.351313343,Pt,20,edge
1519,-1.192811012,-1.211321872,Pt,20,facet
1520,-1.335791588,-1.364204964,Pt,20,edge
1521,-1.350958824,-1.228152804,Pt,20,facet
1522,-1.189081669,-1.26654751,Pt,20,facet
1523,-1.168335915,-1.212448405,Pt,20,facet
1524,-1.290914059,-1.373808112,Pt,20,facet
1525,-1.068622112,-1.148933383,Pt,20,facet
1526,-1.040259838,-1.100218974,Pt,20,facet
1527,-1.69633913,-1.763894384,Pt,20,corner
1528,-1.16881752,-1.137938515,Pt,20,facet
1529,-1.135931015,-1.186447834,Pt,20,facet
1530,-1.574043274,-1.4881047,Pt,20,edge
1531,-1.584807396,-1.595350176,Pt,20,corner
1532,-1.581421852,-1.643090852,Pt,20,corner
1533,-1.683067322,-1.72415585,Rh,20,corner
1534,-1.643743515,-1.627561952,Rh,20,edge
1535,-1.647613525,-1.58067552,Rh,20,edge
1536,-1.533054829,-1.505612581,Rh,20,facet
1537,-1.539838314,-1.543175499,Rh,20,edge
1538,-1.469265938,-1.433965037,Rh,20,facet
1539,-1.475181103,-1.440372039,Rh,20,facet
1540,-1.26102066,-1.294325661,Rh,20,facet
1541,-1.573863506,-1.591273378,Rh,20,corner
1542,-1.633560181,-1.635274177,Rh,20,edge
1543,-1.491334915,-1.50702394,Rh,20,facet
1544,-1.557305336,-1.5737852,Rh,20,edge
1545,-1.291297913,-1.422918295,Rh,20,facet
1546,-1.597011089,-1.611855894,Rh,20,edge
1547,-1.641560555,-1.720095115,Rh,20,corner
1548,-1.631659508,-1.613957286,Rh,20,edge
1549,-1.726696968,-1.683147943,Rh,20,edge
1550,-1.754688263,-1.786579355,Rh,20,corner
1551,-1.60647583,-1.626449285,Rh,20,edge
1552,-2.063525677,-1.927876044,Rh,20,edge
1553,-1.408857346,-1.473488035,Rh,20,facet
1554,-1.65641737,-1.739554718,Rh,20,corner
1555,-1.493494034,-1.460762542,Rh,20,facet
1556,-1.530067921,-1.547038795,Rh,20,edge
1557,-1.468815327,-1.468275421,Rh,20,facet
1558,-1.761144638,-1.695775568,Rh,20,edge
1559,-1.761943817,-1.935091936,Ru,20,edge
1560,-1.901791096,-1.902961068,Ru,20,facet
1561,-1.753574371,-1.764515601,Ru,20,facet
1562,-1.853077412,-1.895283144,Ru,20,facet
1563,-1.967535973,-2.043513067,Ru,20,corner
1564,-2.038053036,-2.03080584,Ru,20,edge
1565,-2.157314777,-1.953866968,Ru,20,facet
1566,-2.025627136,-1.942160983,Ru,20,facet
1567,-1.719799042,-1.78773339,Ru,20,facet
1568,-1.81419611,-1.938365164,Ru,20,edge
1569,-1.722288132,-1.749067638,Ru,20,facet
1570,-1.8694067,-1.955801369,Ru,20,edge
1571,-1.856651783,-1.946637623,Ru,20,edge
1572,-1.766222,-1.739063449,Ru,20,facet
1573,-2.048936844,-2.052632761,Ru,20,edge
1574,-2.051772118,-1.942879065,Ru,20,facet
1575,-1.944051266,-2.05520019,Ru,20,corner
1576,-1.889014244,-2.028318288,Ru,20,corner
1577,-2.060612679,-2.044934545,Ru,20,edge
1578,-1.709847927,-1.907086148,Ru,20,facet
1579,-1.933320999,-1.980856328,Ru,20,edge
1580,-2.076781273,-1.958835774,Ru,20,facet
1581,-2.225722313,-2.217173168,Ru,20,corner
1582,-2.056572437,-2.031144563,Ru,20,edge
1583,-1.842896461,-1.847865601,Ru,20,facet
1584,-2.076430321,-2.007882113,Ru,20,edge
1585,-1.941918373,-1.953244387,Ru,20,facet
1586,-2.003462315,-2.028180031,Ir,21,corner
1587,-1.666348457,-1.662939884,Ir,21,facet
1588,-1.982374668,-1.949604665,Ir,21,edge
1589,-1.735487938,-1.718031839,Ir,21,facet
1590,-1.682262897,-1.656537602,Ir,21,facet
1591,-1.549234867,-1.616744549,Ir,21,facet
1592,-1.657196045,-1.711959323,Ir,21,facet
1593,-1.637985229,-1.635584247,Ir,21,facet
1594,-1.968213081,-1.97343079,Ir,21,edge
1595,-1.769673824,-1.807556425,Ir,21,facet
1596,-1.975585937,-1.854061667,Ir,21,facet
1597,-1.943130493,-1.890513972,Ir,21,edge
1598,-2.097744942,-2.125933225,Ir,21,corner
1599,-2.112129688,-2.109428448,Ir,21,corner
1600,-1.670544147,-1.729144805,Ir,21,facet
1601,-2.030352116,-1.900467973,Ir,21,facet
1602,-2.167689323,-2.16885754,Ir,21,corner
1603,-1.919243336,-1.886567603,Ir,21,facet
1604,-1.898163319,-1.947917969,Ir,21,edge
1605,-1.191700459,-1.168933676,Pd,21,edge
1606,-1.331027985,-1.261246015,Pd,21,edge
1607,-1.27094841,-1.260280194,Pd,21,edge
1608,-1.508065701,-1.441661505,Pd,21,corner
1609,-0.831016541,-0.859077503,Pd,21,facet
1610,-1.126245022,-1.134751883,Pd,21,edge
1611,-0.820344448,-0.857274604,Pd,21,facet
1612,-1.268862247,-1.234152148,Pd,21,edge
1613,-1.088484287,-1.022289435,Pd,21,facet
1614,-1.297992229,-1.182369451,Pd,21,edge
1615,-1.353752136,-1.307162581,Pd,21,corner
1616,-1.387172699,-1.37450726,Pd,21,corner
1617,-1.143523693,-1.154953733,Pd,21,edge
1618,-0.878015518,-0.912805396,Pd,21,facet
1619,-0.960196495,-0.960160738,Pd,21,facet
1620,-0.939614296,-0.892638975,Pd,21,facet
1621,-1.292360783,-1.242525145,Pd,21,corner
1622,-1.387446404,-1.338013978,Pd,21,edge
1623,-1.215070724,-1.125026915,Pd,21,facet
1624,-1.30353117,-1.277896253,Pd,21,edge
1625,-0.919656754,-0.963618375,Pd,21,facet
1626,-1.070930481,-1.057968868,Pd,21,facet
1627,-0.906057358,-0.930444362,Pd,21,facet
1628,-0.902965069,-0.929468817,Pd,21,facet
1629,-1.556179523,-1.441661505,Pd,21,corner
1630,-1.141207695,-1.160731317,Pd,21,edge
1631,-1.196522236,-1.178396208,Pd,21,edge
1632,-1.467055798,-1.482819822,Pt,21,edge
1633,-1.052530289,-1.140924757,Pt,21,facet
1634,-1.814136028,-1.779590009,Pt,21,corner
1635,-1.540017128,-1.573757416,Pt,21,edge
1636,-1.23760128,-1.298320939,Pt,21,facet
1637,-1.189078808,-1.259374521,Pt,21,facet
1638,-1.524118423,-1.42870523,Pt,21,facet
1639,-1.808598042,-1.755338675,Pt,21,corner
1640,-1.191231251,-1.130985933,Pt,21,facet
1641,-1.567972183,-1.595628172,Pt,21,edge
1642,-1.178311348,-1.265614648,Pt,21,facet
1643,-1.165518761,-1.214263446,Pt,21,facet
1644,-1.585820198,-1.518907067,Pt,21,edge
1645,-1.140427589,-1.205272606,Pt,21,facet
1646,-1.179965973,-1.236030204,Pt,21,facet
1647,-1.049556255,-1.108261126,Pt,21,facet
1648,-1.412231922,-1.384029714,Pt,21,edge
1649,-1.125083447,-1.115820563,Pt,21,facet
1650,-1.535815716,-1.459180377,Pt,21,edge
1651,-1.425448895,-1.377377459,Pt,21,edge
1652,-1.089507103,-1.071828698,Pt,21,facet
1653,-1.235111713,-1.155986358,Pt,21,facet
1654,-1.595174789,-1.530106769,Pt,21,corner
1655,-1.472747803,-1.396560113,Pt,21,edge
1656,-1.119716644,-1.117066301,Pt,21,facet
1657,-1.222646713,-1.180594087,Pt,21,facet
1658,-1.160746098,-1.221829614,Pt,21,facet
1659,-1.22334671,-1.193208835,Pt,21,facet
1660,-1.119548321,-1.125521429,Pt,21,facet
1661,-1.153516769,-1.160278152,Pt,21,facet
1662,-1.806341648,-1.758872197,Pt,21,corner
1663,-1.618498325,-1.664472559,Pt,21,corner
1664,-1.564682484,-1.585088261,Rh,21,edge
1665,-1.441964626,-1.43746885,Rh,21,facet
1666,-1.530680656,-1.48862083,Rh,21,facet
1667,-1.567942619,-1.48779905,Rh,21,facet
1668,-1.698824406,-1.750647802,Rh,21,corner
1669,-1.582980156,-1.505553466,Rh,21,facet
1670,-1.575870037,-1.569606993,Rh,21,edge
1671,-1.373064041,-1.360471769,Rh,21,facet
1672,-1.682633877,-1.688635936,Rh,21,corner
1673,-1.376746178,-1.301366974,Rh,21,facet
1674,-1.500031948,-1.549260399,Rh,21,edge
1675,-1.801846504,-1.78279818,Rh,21,corner
1676,-1.408682346,-1.34463126,Rh,21,facet
1677,-1.834398746,-1.779049781,Rh,21,corner
1678,-1.34907341,-1.401843457,Rh,21,facet
1679,-1.428575993,-1.397481255,Rh,21,facet
1680,-1.393000126,-1.378761734,Rh,21,facet
1681,-1.378445625,-1.359128408,Rh,21,facet
1682,-1.548303127,-1.51296608,Rh,21,facet
1683,-1.384066105,-1.433586387,Rh,21,facet
1684,-1.684873104,-1.706239093,Rh,21,edge
1685,-1.671940327,-1.603436246,Rh,21,edge
1686,-1.693005562,-1.755270554,Rh,21,corner
1687,-1.850347042,-1.957099931,Ru,21,edge
1688,-1.888143539,-1.922461474,Ru,21,facet
1689,-2.002846241,-1.930830745,Ru,21,facet
1690,-1.935514927,-2.02986097,Ru,21,corner
1691,-1.843160152,-1.951095869,Ru,21,edge
1692,-1.718135834,-1.755375144,Ru,21,facet
1693,-1.692481995,-1.762034527,Ru,21,facet
1694,-2.041725636,-2.084141235,Ru,21,corner
1695,-2.130707264,-2.011931576,Ru,21,edge
1696,-1.79967165,-1.917792453,Ru,21,facet
1697,-2.048040867,-2.014036698,Ru,21,edge
1698,-1.932334423,-1.977595871,Ru,21,edge
1699,-1.946502686,-1.899758198,Ru,21,facet
1700,-2.038172722,-2.097582514,Ru,21,corner
1701,-1.922780037,-2.028483514,Ru,21,corner
1702,-1.949919701,-2.001949165,Ru,21,edge
1703,-1.661610603,-1.699993105,Ru,21,facet
1704,-1.930469513,-1.915546916,Ru,21,facet
1705,-1.845280647,-1.990352455,Ru,21,corner
1706,-2.000917912,-1.988600347,Ru,21,edge
1707,-2.054296017,-2.008273151,Ru,21,edge
