,x,y,z,lse,nnp_ade,reg_ade
58,17.359270095825195,7.790151119232178,17.402658462524414,0.2098262252807616,-1.3899314403533949,-1.222203524179129
59,15.436769485473633,7.90751314163208,19.380937576293945,0.4813792648315429,-1.6305437088012678,-1.500403305739715
60,15.443755149841309,9.754554748535156,21.28001976013184,0.4827269973754884,-1.3754346370696982,-1.4436103218134
61,17.381805419921875,9.705389022827148,19.354246139526367,0.8391266021728523,-1.7393212318420384,-1.7742164166442205
62,15.453523635864258,11.681413650512695,7.7873029708862305,0.3401356315612789,-1.1748525301615373,-1.4028841208464522
63,17.367395401000977,11.6630220413208,9.652260780334473,1.0757700729370114,-1.9997510910034189,-1.726537394465634
64,17.438220977783203,13.55734920501709,7.807041168212891,0.1328284683227538,-1.3211793899536084,-1.1433211106299808
65,17.392301559448242,11.605698585510254,21.19843292236328,0.8376871871948239,-1.7925543785095188,-1.6308801109197781
66,15.445350646972656,11.700237274169922,23.01017189025879,1.5143466148376472,-1.9174466133117658,-2.155432428688499
67,17.373779296875,13.516922950744627,23.088489532470703,0.5113009872436525,-1.4553973674774143,-1.456941122891721
68,15.376946449279783,15.415513038635254,7.642491340637207,0.0459809875488277,-0.9480938911437962,-1.2091941606112988
69,17.37588119506836,17.283287048339844,7.827736377716064,0.6601151885986329,-1.6903319358825653,-1.5263683371185572
70,15.427657127380373,15.379324913024902,23.1242733001709,1.628078632354736,-2.3239259719848606,-1.94844472017839
71,17.384952545166016,17.418895721435547,23.155282974243164,0.2921882247924792,-1.1002862453460662,-1.371312525770651
72,15.409178733825684,19.249099731445312,7.892321586608887,0.3987934532165527,-1.4922032356262196,-1.4157960599902248
73,15.463336944580078,21.14013671875,9.765618324279783,1.2401137504577644,-1.9408318996429417,-2.0006059173743607
74,17.45754623413086,19.372297286987305,9.618962287902832,0.0548946800231933,-1.1437602043151829,-1.0634797547129455
75,17.41034507751465,21.302059173583984,11.538530349731444,0.0722963752746581,-1.209978103637698,-1.0813073873026962
76,15.493885040283203,21.23543357849121,21.20356178283692,0.5863599243164064,-1.4588916301727277,-1.4919588352897342
77,17.4796085357666,19.40481376647949,21.27795791625977,0.3373870315551759,-1.342542648315427,-1.3758039642826563
78,17.377267837524414,21.17597198486328,19.2736759185791,0.8564612197875974,-1.797294139862057,-1.6384231686806403
79,15.475703239440918,19.33026123046875,22.83909797668457,2.277896099090576,-2.442063172658282,-2.209529314624674
80,15.390913009643556,23.097862243652344,11.599825859069824,0.5533609962463375,-1.3611068725585922,-1.5432851420359288
81,17.375308990478516,23.028493881225582,13.663269996643066,0.6303624572753908,-1.648218631744386,-1.512487610463412
82,15.391271591186523,23.046329498291016,15.389670372009276,0.8713379058837898,-1.845795631408692,-1.7924022886757218
83,17.309335708618164,23.16743850708008,17.288497924804688,0.1786900138854976,-1.0470242500305176,-1.2965781491262225
84,15.423425674438477,22.95735740661621,19.27250289916992,0.7317099037170411,-1.6191368103027335,-1.559769864518339
85,19.416278839111328,9.61350440979004,13.31326675415039,0.0295887565612789,-0.8803391456603977,-1.19840048241253
86,19.12030601501465,7.948850631713867,15.384820938110352,1.7593538093566892,-2.235144456227619,-2.001188649209082
87,19.402952194213867,9.580348014831545,17.51544189453125,0.0634251213073726,-0.9382581710815412,-1.2206804779032543
88,21.21786499023437,9.636357307434082,15.43089199066162,0.4590492820739742,-1.3606650829315172,-1.4811843643001845
89,19.31567001342773,13.562250137329102,9.691009521484377,0.7604255828857429,-1.6776952743530256,-1.729783360523673
90,19.38167762756348,11.55717945098877,11.426628112792969,0.0016934814453115,-1.158580780029293,-1.0089763624930976
91,21.25869369506836,11.622878074645996,13.51825714111328,0.4222568931579591,-1.5721502304077148,-1.4153988282757974
92,21.30136489868164,13.512964248657228,11.592029571533203,0.0009300651550292,-1.1381440162658665,-1.0081942602358456
93,21.25078010559082,11.59971523284912,17.357467651367188,0.512661403656006,-1.685553073883051,-1.4575758064154587
94,19.38314437866211,11.486400604248049,19.43483543395996,0.0183451118469237,-1.2436866760253888,-1.026035571066198
95,19.276350021362305,13.522367477416992,21.20161437988281,0.7046108398437507,-1.674170494079588,-1.6982714483222385
96,21.29793357849121,13.406949996948242,19.41454315185547,0.0327692604064937,-0.8475866317748997,-1.2004947266335437
97,19.239538192749023,15.468729972839355,7.882882595062256,1.6394791755676277,-2.1064907709757468,-2.2260798249203004
98,19.39600372314453,17.471261978149414,9.62717056274414,0.0507202720642085,-0.9694333076477042,-1.2123148042863594
99,21.24501609802246,15.419386863708496,9.739261627197266,0.315956649780273,-1.1536149978637678,-1.3869631550720982
100,21.37750625610352,17.454740524291992,11.589332580566406,0.1152577972412105,-1.0326266288757289,-1.254810379112911
101,19.284814834594727,17.423845291137695,21.171255111694336,0.6530351791381843,-1.6913862228393537,-1.6691528390927375
102,21.134878158569336,15.46278190612793,21.140119552612305,1.1263542327880869,-1.923642396926878,-1.9363795188010056
103,21.295425415039062,17.460956573486328,19.382518768310547,0.0240679359436031,-0.8783946037292463,-1.1947652261020507
104,19.29124641418457,15.476924896240234,22.9760799407959,1.5149693641662605,-2.0750063260396314,-2.155784020778639
105,19.39151763916016,19.38263702392578,11.560517311096191,0.1210687103271483,-1.319201946258544,-1.1312735117115713
106,19.334264755249023,21.210412979125977,13.488210678100586,0.4032401504516603,-1.4588212966918963,-1.4065268291134496
107,21.27300071716309,19.310131072998047,13.52912139892578,0.4566106262207032,-1.500461578369138,-1.4314260888673407
108,19.34768486022949,21.276042938232425,17.445955276489258,-0.0228607711791992,-1.1545419692993164,-0.9838211010096595
109,21.298564910888672,19.355846405029297,17.464672088623047,0.1035724258422847,-0.9897322654724112,-1.2471159939734564
110,21.24262428283692,21.185583114624023,15.43198585510254,0.3935296478271484,-1.4994547367095938,-1.410403413633063
111,19.24950408935547,19.350923538208008,19.299654006958008,0.8459784317016599,-1.7974081039428675,-1.634211379037879
112,19.273345947265625,22.911523818969727,15.431836128234863,1.691181674957276,-2.0976376533508296,-2.2552700447899063
113,23.05021095275879,13.544230461120604,13.586777687072754,1.2566156539917,-1.9635162353515625,-2.0099225693372067
114,23.20048713684082,11.698324203491213,15.475889205932615,0.5484357452392574,-1.3672544161478652,-1.5400420462999693
115,23.034547805786133,13.582587242126465,17.34477424621582,1.423624530792237,-2.092960596084593,-2.104212514533931
116,23.2020263671875,15.439382553100586,11.943730354309082,1.8953673171997067,-2.224687417348225,-2.0558363516058638
117,23.09813117980957,17.343435287475586,13.643893241882324,1.3011469993591316,-1.9552593231201154,-2.0350640959115474
118,23.088274002075195,15.384088516235352,15.407705307006836,0.9447364959716804,-1.816070079803465,-1.8338416969843572
119,23.15324211120605,17.27642250061035,17.265132904052734,0.7918061676025392,-1.7715742588043188,-1.5878069480024504
120,23.08981132507324,15.41551113128662,19.302095413208008,0.5727293434143066,-1.7018868128458653,-1.5939893394269382
121,23.06526565551757,19.215200424194336,15.424668312072754,0.9601177635192872,-1.7808492978413888,-1.66633040288898
