,Ead_NNP,Ead_reg,ontop_element,struct_no,site_info
1621,-1.292360783,-1.250937176,Pd,21,corner
1622,-1.387446404,-1.330796797,Pd,21,edge
1623,-1.215070724,-1.107418302,Pd,21,facet
1624,-1.30353117,-1.280578407,Pd,21,edge
1625,-0.919656754,-0.975655803,Pd,21,facet
1626,-1.070930481,-1.050180551,Pd,21,facet
1627,-0.906057358,-0.930114461,Pd,21,facet
1628,-0.902965069,-0.928346483,Pd,21,facet
1629,-1.556179523,-1.463210621,Pd,21,corner
1630,-1.141207695,-1.155755438,Pd,21,edge
1631,-1.196522236,-1.182546271,Pd,21,edge
1632,-1.467055798,-1.480845935,Pt,21,edge
1633,-1.052530289,-1.151992189,Pt,21,facet
1634,-1.814136028,-1.846204722,Pt,21,corner
1635,-1.540017128,-1.578242237,Pt,21,edge
1636,-1.23760128,-1.288435378,Pt,21,facet
1637,-1.189078808,-1.255839041,Pt,21,facet
1638,-1.524118423,-1.417942589,Pt,21,facet
1639,-1.808598042,-1.765556912,Pt,21,corner
1640,-1.191231251,-1.141491371,Pt,21,facet
1641,-1.567972183,-1.59940443,Pt,21,edge
1642,-1.178311348,-1.260983101,Pt,21,facet
1643,-1.165518761,-1.21870266,Pt,21,facet
1644,-1.585820198,-1.52145556,Pt,21,edge
1645,-1.140427589,-1.211164555,Pt,21,facet
1646,-1.179965973,-1.236681088,Pt,21,facet
1647,-1.049556255,-1.116077427,Pt,21,facet
1648,-1.412231922,-1.368935429,Pt,21,edge
1649,-1.125083447,-1.124669548,Pt,21,facet
1650,-1.535815716,-1.453326925,Pt,21,edge
1651,-1.425448895,-1.362064552,Pt,21,edge
1652,-1.089507103,-1.078613665,Pt,21,facet
1653,-1.235111713,-1.167053082,Pt,21,facet
1654,-1.595174789,-1.533546441,Pt,21,corner
1655,-1.472747803,-1.382195568,Pt,21,edge
1656,-1.119716644,-1.126078911,Pt,21,facet
1657,-1.222646713,-1.189836016,Pt,21,facet
1658,-1.160746098,-1.224985224,Pt,21,facet
1659,-1.22334671,-1.200878815,Pt,21,facet
1660,-1.119548321,-1.135528014,Pt,21,facet
1661,-1.153516769,-1.17117287,Pt,21,facet
1662,-1.806341648,-1.771692806,Pt,21,corner
1663,-1.618498325,-1.663664406,Pt,21,corner
1664,-1.564682484,-1.601037186,Rh,21,edge
1665,-1.441964626,-1.429311265,Rh,21,facet
1666,-1.530680656,-1.474082985,Rh,21,facet
1667,-1.567942619,-1.473248425,Rh,21,facet
1668,-1.698824406,-1.735337317,Rh,21,corner
1669,-1.582980156,-1.49274304,Rh,21,facet
1670,-1.575870037,-1.584713981,Rh,21,edge
1671,-1.373064041,-1.370645131,Rh,21,facet
1672,-1.682633877,-1.68084255,Rh,21,corner
1673,-1.376746178,-1.307293333,Rh,21,facet
1674,-1.500031948,-1.557304772,Rh,21,edge
1675,-1.801846504,-1.78528249,Rh,21,corner
1676,-1.408682346,-1.35745669,Rh,21,facet
1677,-1.834398746,-1.776204227,Rh,21,corner
1678,-1.34907341,-1.402264256,Rh,21,facet
1679,-1.428575993,-1.399004776,Rh,21,facet
1680,-1.393000126,-1.384907524,Rh,21,facet
1681,-1.378445625,-1.369564453,Rh,21,facet
1682,-1.548303127,-1.502002996,Rh,21,facet
1683,-1.384066105,-1.426284689,Rh,21,facet
1684,-1.684873104,-1.694513143,Rh,21,edge
1685,-1.671940327,-1.617355574,Rh,21,edge
1686,-1.693005562,-1.740578206,Rh,21,corner
1687,-1.850347042,-1.956177843,Ru,21,edge
1688,-1.888143539,-1.923574464,Ru,21,facet
1689,-2.002846241,-1.932891014,Ru,21,facet
1690,-1.935514927,-2.031382953,Ru,21,corner
1691,-1.843160152,-1.952099603,Ru,21,edge
1692,-1.718135834,-1.762370052,Ru,21,facet
1693,-1.692481995,-1.768479435,Ru,21,facet
1694,-2.041725636,-2.093742628,Ru,21,corner
1695,-2.130707264,-2.009594237,Ru,21,edge
1696,-1.79967165,-1.918360353,Ru,21,facet
1697,-2.048040867,-2.012126575,Ru,21,edge
1698,-1.932334423,-1.972013936,Ru,21,edge
1699,-1.946502686,-1.898655322,Ru,21,facet
1700,-2.038172722,-2.107186042,Ru,21,corner
1701,-1.922780037,-2.029701657,Ru,21,corner
1702,-1.949919701,-1.997802446,Ru,21,edge
1703,-1.661610603,-1.706667344,Ru,21,facet
1704,-1.930469513,-1.915863264,Ru,21,facet
1705,-1.845280647,-1.984820263,Ru,21,corner
1706,-2.000917912,-1.982954106,Ru,21,edge
1707,-2.054296017,-2.005225758,Ru,21,edge
