,Ead_NNP,Ead_reg,ontop_element,ad_place_num,struct_no
1364,-1.2212414741516089,-1.2347489856982254,Pd,3,19
1365,-1.15159225463867,-1.121774841864718,Pd,1,19
1366,-1.2265014648437509,-1.196243082348982,Pd,2,19
1367,-1.2620034217834455,-1.2004862588395242,Pd,2,19
1368,-0.817868709564209,-0.8569009702969428,Pd,1,19
1369,-0.991590023040774,-1.0375156481107206,Pd,1,19
1370,-0.8681025505065918,-0.8469386950157664,Pd,1,19
1371,-1.1292605400085431,-1.0713576378603933,Pd,1,19
1372,-0.964524269104003,-0.9486014584808087,Pd,1,19
1373,-1.0366034507751456,-0.9746627181373321,Pd,1,19
1374,-1.394951343536376,-1.395977258984675,Pd,3,19
1375,-0.8661260604858398,-0.8801939098739743,Pd,1,19
1376,-1.365271568298339,-1.4021954412848892,Pd,3,19
1377,-1.0736784934997583,-1.0314011196227615,Pd,1,19
1378,-1.1706318855285636,-1.1804004904833922,Pd,2,19
1379,-0.9158492088317852,-0.9513807261407611,Pd,1,19
1380,-1.2975330352783168,-1.3509490483496067,Pd,3,19
1381,-1.1425514221191406,-1.160043741601903,Pd,2,19
1382,-0.9279608726501456,-0.9196288649852299,Pd,1,19
1383,-0.831493854522706,-0.8830285307332646,Pd,1,19
1384,-0.9793629646301224,-1.0729387494735636,Pd,1,19
1385,-1.394749641418456,-1.413280715830657,Pd,3,19
1386,-1.6267704963684064,-1.5365548647721545,Pt,2,19
1387,-1.7695450782775914,-1.739518489532278,Pt,3,19
1388,-1.20177936553955,-1.2513663496304233,Pt,1,19
1389,-1.5376152992248515,-1.5100132391483254,Pt,2,19
1390,-1.1116075515747044,-1.0718958762494302,Pt,1,19
1391,-1.6411981582641566,-1.6782137250255946,Pt,3,19
1392,-1.6705121994018537,-1.651720661687816,Pt,2,19
1393,-1.0940785408020046,-1.1313429265450279,Pt,1,19
1394,-1.0645928382873526,-1.148285932815535,Pt,1,19
1395,-1.2134976387023944,-1.1716977766889571,Pt,1,19
1396,-1.5222110748291031,-1.4891790430237979,Pt,2,19
1397,-1.4552392959594735,-1.4372470713444523,Pt,2,19
1398,-1.6002793312072772,-1.6385012901300866,Pt,3,19
1399,-1.1902990341186506,-1.1685533352728896,Pt,1,19
1400,-1.1778478622436488,-1.2094782704980114,Pt,1,19
1401,-1.5962829589843706,-1.6746182527453546,Pt,3,19
1402,-1.260033130645751,-1.26231407545648,Pt,1,19
1403,-1.206914901733401,-1.2243356841292927,Pt,1,19
1404,-1.1578407287597638,-1.1780319091016058,Pt,1,19
1405,-1.2182240486145035,-1.2450895522236267,Pt,1,19
1406,-1.1356964111328116,-1.1551073592973713,Pt,1,19
1407,-1.1508855819702148,-1.1510870011508305,Pt,1,19
1408,-1.6044807434082011,-1.639456896998818,Pt,3,19
1409,-1.627686977386472,-1.6291557788954045,Pt,2,19
1410,-1.4647669792175275,-1.5238988260168833,Pt,2,19
1411,-1.5057191848754865,-1.5572192788173964,Pt,3,19
1412,-1.6293225288391078,-1.6247058330133035,Rh,2,19
1413,-1.3655128479003888,-1.3855723479499824,Rh,1,19
1414,-1.5671386718749991,-1.530365513601665,Rh,1,19
1415,-1.3568491935729954,-1.4248699439803068,Rh,1,19
1416,-1.7341132164001438,-1.6773682597563435,Rh,2,19
1417,-1.480473518371583,-1.5362895910805454,Rh,2,19
1418,-1.77691316604614,-1.7826882485065845,Rh,3,19
1419,-1.4145994186401332,-1.4536559169279064,Rh,1,19
1420,-1.5568547248840332,-1.6426955298833397,Rh,3,19
1421,-1.6781735420227015,-1.613390473293249,Rh,2,19
1422,-1.5572309494018528,-1.5975056812163249,Rh,2,19
1423,-1.5905361175537074,-1.5335931223901371,Rh,1,19
1424,-1.416257381439208,-1.3947344299033289,Rh,1,19
1425,-1.5707955360412589,-1.6041806025778864,Rh,3,19
1426,-1.3950214385986284,-1.4404893437104653,Rh,1,19
1427,-1.3698859214782706,-1.3851768340039394,Rh,1,19
1428,-1.2960438728332484,-1.3201008973877626,Rh,1,19
